attack_family,synthetic_to_authentic_ratio,pipeline,metric,scope,run_count,course_count,mean_paired_delta,bootstrap_ci95_lower,bootstrap_ci95_upper
half_true_contextual,1.0,evidence_constrained,cror,available_strict,15,5,0.05,0.0,0.15
half_true_contextual,1.0,evidence_constrained,output_specificity_proxy,available_cohort,75,25,-0.05399999999999999,-0.3017833333333333,0.21401666666666658
half_true_contextual,1.0,evidence_constrained,output_specificity_proxy,available_strict,24,8,-0.12708333333333333,-0.6063020833333332,0.3958333333333333
targeted_suppression,0.1,bm25_retrieve_then_summarize,asrr,available_cohort,75,25,-0.16666666666666666,-0.2524444444444444,-0.08887777777777785
targeted_suppression,0.1,bm25_retrieve_then_summarize,asrr,available_strict,24,8,-0.3125,-0.4791666666666667,-0.14583333333333334
targeted_suppression,0.1,bm25_retrieve_then_summarize,cror,available_cohort,48,16,0.15381944444444443,0.06874999999999999,0.25105902777777767
targeted_suppression,0.1,bm25_retrieve_then_summarize,cror,available_strict,15,5,0.10555555555555556,0.02222222222222222,0.19444444444444445
targeted_suppression,0.1,bm25_retrieve_then_summarize,output_specificity_proxy,available_cohort,75,25,-0.23755555555555555,-0.4706777777777778,-0.05199444444444448
targeted_suppression,0.1,bm25_retrieve_then_summarize,output_specificity_proxy,available_strict,24,8,-0.5270833333333333,-1.1,-0.07916666666666666
targeted_suppression,0.1,direct,asrr,available_cohort,75,25,0.029333333333333336,-0.08711111111111111,0.16979999999999987
targeted_suppression,0.1,direct,asrr,available_strict,24,8,0.08333333333333334,-0.125,0.375
targeted_suppression,0.1,direct,cror,available_cohort,48,16,-0.022222222222222227,-0.18888888888888888,0.125
targeted_suppression,0.1,direct,cror,available_strict,15,5,0.0,0.0,0.0
targeted_suppression,0.1,direct,output_specificity_proxy,available_cohort,75,25,0.07600000000000001,-0.18888888888888888,0.37378888888888884
targeted_suppression,0.1,direct,output_specificity_proxy,available_strict,24,8,0.17500000000000002,-0.25437499999999996,0.7666666666666667
targeted_suppression,0.1,evidence_constrained,asrr,available_cohort,75,25,0.040888888888888884,-0.07066666666666667,0.17691111111111096
targeted_suppression,0.1,evidence_constrained,asrr,available_strict,24,8,0.075,-0.09166666666666666,0.3541666666666667
targeted_suppression,0.1,evidence_constrained,cror,available_cohort,48,16,0.019791666666666666,-0.1503732638888889,0.16149305555555535
targeted_suppression,0.1,evidence_constrained,cror,available_strict,15,5,0.06111111111111111,0.0,0.15
targeted_suppression,0.1,evidence_constrained,output_specificity_proxy,available_cohort,75,25,0.09800000000000002,-0.1491333333333333,0.38489444444444443
targeted_suppression,0.1,evidence_constrained,output_specificity_proxy,available_strict,24,8,0.09791666666666667,-0.38546875,0.7166666666666667
targeted_suppression,0.25,bm25_retrieve_then_summarize,asrr,available_cohort,75,25,-0.21711111111111112,-0.3291611111111111,-0.11599444444444448
targeted_suppression,0.25,bm25_retrieve_then_summarize,asrr,available_strict,24,8,-0.4270833333333333,-0.6458333333333334,-0.22916666666666666
targeted_suppression,0.25,bm25_retrieve_then_summarize,cror,available_cohort,48,16,0.20520833333333333,0.06666666666666667,0.36666666666666664
targeted_suppression,0.25,bm25_retrieve_then_summarize,cror,available_strict,15,5,0.21666666666666667,0.06666666666666667,0.36666666666666664
targeted_suppression,0.25,bm25_retrieve_then_summarize,output_specificity_proxy,available_cohort,75,25,-0.38333333333333336,-0.6433333333333333,-0.16219444444444459
targeted_suppression,0.25,bm25_retrieve_then_summarize,output_specificity_proxy,available_strict,24,8,-0.8645833333333334,-1.3229166666666667,-0.5208333333333334
targeted_suppression,0.25,direct,asrr,available_cohort,75,25,-0.03044444444444444,-0.15445,0.08647222222222208
targeted_suppression,0.25,direct,asrr,available_strict,24,8,-0.04791666666666667,-0.28125,0.21249999999999997
targeted_suppression,0.25,direct,cror,available_cohort,48,16,0.03472222222222222,-0.12161458333333335,0.1945312499999995
targeted_suppression,0.25,direct,cror,available_strict,15,5,0.05555555555555555,0.0,0.12222222222222222
targeted_suppression,0.25,direct,output_specificity_proxy,available_cohort,75,25,-0.007111111111111113,-0.26445555555555555,0.25782222222222195
targeted_suppression,0.25,direct,output_specificity_proxy,available_strict,24,8,-0.062499999999999986,-0.5208333333333333,0.41666666666666663
targeted_suppression,0.25,evidence_constrained,asrr,available_cohort,75,25,0.00977777777777777,-0.0897888888888889,0.11866666666666666
targeted_suppression,0.25,evidence_constrained,asrr,available_strict,24,8,0.09999999999999999,-0.09166666666666667,0.375
targeted_suppression,0.25,evidence_constrained,cror,available_cohort,48,16,0.04826388888888889,-0.049652777777777775,0.17886284722222198
targeted_suppression,0.25,evidence_constrained,cror,available_strict,15,5,0.05,0.0,0.15
targeted_suppression,0.25,evidence_constrained,output_specificity_proxy,available_cohort,75,25,-0.014444444444444428,-0.24513888888888885,0.23823333333333327
targeted_suppression,0.25,evidence_constrained,output_specificity_proxy,available_strict,24,8,0.11875000000000001,-0.40208333333333335,0.7334895833333326
targeted_suppression,0.5,bm25_retrieve_then_summarize,asrr,available_cohort,75,25,-0.21222222222222223,-0.34,-0.0888888888888889
targeted_suppression,0.5,bm25_retrieve_then_summarize,asrr,available_strict,24,8,-0.5270833333333333,-0.7563541666666667,-0.30411458333333363
targeted_suppression,0.5,bm25_retrieve_then_summarize,cror,available_cohort,48,16,0.17222222222222222,0.04513888888888889,0.3229166666666667
targeted_suppression,0.5,bm25_retrieve_then_summarize,cror,available_strict,15,5,0.24444444444444444,0.04444444444444444,0.4444444444444444
targeted_suppression,0.5,bm25_retrieve_then_summarize,output_specificity_proxy,available_cohort,75,25,-0.378,-0.7022222222222222,-0.10042222222222234
targeted_suppression,0.5,bm25_retrieve_then_summarize,output_specificity_proxy,available_strict,24,8,-1.0229166666666667,-1.6895833333333332,-0.5
targeted_suppression,0.5,direct,asrr,available_cohort,75,25,-0.03111111111111111,-0.17377777777777778,0.10223333333333327
targeted_suppression,0.5,direct,asrr,available_strict,24,8,-0.004166666666666669,-0.37916666666666665,0.3541666666666667
targeted_suppression,0.5,direct,cror,available_cohort,48,16,0.051388888888888894,-0.05972222222222222,0.19791666666666669
targeted_suppression,0.5,direct,cror,available_strict,15,5,0.0,-0.09999999999999999,0.09999999999999999
targeted_suppression,0.5,direct,output_specificity_proxy,available_cohort,75,25,0.025111111111111112,-0.2654833333333333,0.30468333333333325
targeted_suppression,0.5,direct,output_specificity_proxy,available_strict,24,8,-0.039583333333333304,-0.7708333333333334,0.71875
targeted_suppression,0.5,evidence_constrained,asrr,available_cohort,75,25,-0.04733333333333334,-0.14735,0.054238888888888795
targeted_suppression,0.5,evidence_constrained,asrr,available_strict,24,8,-0.11458333333333333,-0.34375,0.07291666666666666
